/Users/xiaochoumao/Documents/github repo/摩尔庄园 5.5.0/fresh-port/01-cracked/Payload/MoleWorld.app/MoleWorld:
Indirect symbols for (__TEXT,__picsymbolstub4) 850 entries
address    index name
0x009c927c   327 _CGContextRestoreGState
0x009c9280   328 _CGContextRotateCTM
0x009c9284   329 _CGContextSaveGState
0x009c9288   330 _CGContextScaleCTM
0x009c928c   331 _CGContextSetFillColor
0x009c9290   332 _CGContextSetFillColorWithColor
0x009c9294   333 _CGContextSetFont
0x009c9298   334 _CGContextSetFontSize
0x009c929c   335 _CGContextSetGrayFillColor
0x009c92a0   336 _CGContextSetLineWidth
0x009c92a4   337 _CGContextSetRGBFillColor
0x009c92a8   338 _CGContextSetRGBStrokeColor
0x009c92ac   339 _CGContextSetShadowWithColor
0x009c92b0   340 _CGContextSetStrokeColor
0x009c92b4   341 _CGContextSetStrokeColorSpace
0x009c92b8   342 _CGContextSetStrokeColorWithColor
0x009c92bc   343 _CGContextSetTextDrawingMode
0x009c92c0   344 _CGContextSetTextMatrix
0x009c92c4   345 _CGContextShowGlyphsAtPoint
0x009c92c8   346 _CGContextStrokeEllipseInRect
0x009c92cc   347 _CGContextStrokeLineSegments
0x009c92d0   348 _CGContextStrokePath
0x009c92d4   349 _CGContextStrokeRect
0x009c92d8   350 _CGContextTranslateCTM
0x009c92dc   351 _CGDataProviderCreateWithData
0x009c92e0   352 _CGDataProviderCreateWithURL
0x009c92e4   353 _CGDataProviderRelease
0x009c92e8   354 _CGFontCopyTableForTag
0x009c92ec   355 _CGFontCreateWithDataProvider
0x009c92f0   356 _CGFontCreateWithFontName
0x009c92f4   357 _CGFontGetAscent
0x009c92f8   358 _CGFontGetCapHeight
0x009c92fc   359 _CGFontGetDescent
0x009c9300   360 _CGFontGetGlyphAdvances
0x009c9304   361 _CGFontGetUnitsPerEm
0x009c9308   362 _CGFontGetXHeight
0x009c930c   363 _CGFontRelease
0x009c9310   364 _CGFontRetain
0x009c9314   365 _CGGradientCreateWithColorComponents
0x009c9318   366 _CGGradientCreateWithColors
0x009c931c   367 _CGGradientRelease
0x009c9320   368 _CGImageCreate
0x009c9324   369 _CGImageCreateWithMask
0x009c9328   370 _CGImageGetAlphaInfo
0x009c932c   371 _CGImageGetBitmapInfo
0x009c9330   372 _CGImageGetBitsPerComponent
0x009c9334   373 _CGImageGetBytesPerRow
0x009c9338   374 _CGImageGetColorSpace
0x009c933c   375 _CGImageGetHeight
0x009c9340   376 _CGImageGetWidth
0x009c9344   377 _CGImageRelease
0x009c9348   378 _CGPathAddArc
0x009c934c   379 _CGPathAddArcToPoint
0x009c9350   380 _CGPathAddCurveToPoint
0x009c9354   381 _CGPathAddEllipseInRect
0x009c9358   382 _CGPathAddLineToPoint
0x009c935c   383 _CGPathAddPath
0x009c9360   384 _CGPathAddQuadCurveToPoint
0x009c9364   385 _CGPathAddRect
0x009c9368   386 _CGPathCloseSubpath
0x009c936c   387 _CGPathCreateMutable
0x009c9370   388 _CGPathMoveToPoint
0x009c9374   389 _CGPathRelease
0x009c9378   392 _CGRectApplyAffineTransform
0x009c937c   393 _CGRectContainsPoint
0x009c9380   394 _CGRectContainsRect
0x009c9384   395 _CGRectEqualToRect
0x009c9388   397 _CGRectGetHeight
0x009c938c   398 _CGRectGetMaxX
0x009c9390   399 _CGRectGetMaxY
0x009c9394   400 _CGRectGetMidX
0x009c9398   401 _CGRectGetMidY
0x009c939c   402 _CGRectGetMinX
0x009c93a0   403 _CGRectGetMinY
0x009c93a4   404 _CGRectGetWidth
0x009c93a8   405 _CGRectInset
0x009c93ac   406 _CGRectIntegral
0x009c93b0   407 _CGRectIntersection
0x009c93b4   408 _CGRectIntersectsRect
0x009c93b8   409 _CGRectIsNull
0x009c93bc   410 _CGRectOffset
0x009c93c0   960 _glAlphaFunc
0x009c93c4   961 _glBindBuffer
0x009c93c8   962 _glBindFramebufferOES
0x009c93cc   963 _glBindRenderbufferOES
0x009c93d0   964 _glBindTexture
0x009c93d4   965 _glBlendFunc
0x009c93d8   966 _glBufferData
0x009c93dc   967 _glBufferSubData
0x009c93e0   968 _glCheckFramebufferStatusOES
0x009c93e4   969 _glClear
0x009c93e8   970 _glClearColor
0x009c93ec   971 _glClearDepthf
0x009c93f0   972 _glClipPlanef
0x009c93f4   973 _glColor4f
0x009c93f8   974 _glColor4ub
0x009c93fc   975 _glColorMask
0x009c9400   976 _glColorPointer
0x009c9404   977 _glCompressedTexImage2D
0x009c9408   978 _glDeleteBuffers
0x009c940c   979 _glDeleteFramebuffersOES
0x009c9410   980 _glDeleteRenderbuffersOES
0x009c9414   981 _glDeleteTextures
0x009c9418   982 _glDepthFunc
0x009c941c   983 _glDisable
0x009c9420   984 _glDisableClientState
0x009c9424   985 _glDiscardFramebufferEXT
0x009c9428   986 _glDrawArrays
0x009c942c   987 _glDrawElements
0x009c9430   988 _glEnable
0x009c9434   989 _glEnableClientState
0x009c9438   990 _glFramebufferRenderbufferOES
0x009c943c   991 _glFramebufferTexture2DOES
0x009c9440   992 _glFrustumf
0x009c9444   993 _glGenBuffers
0x009c9448   994 _glGenFramebuffersOES
0x009c944c   995 _glGenRenderbuffersOES
0x009c9450   996 _glGenTextures
0x009c9454   997 _glGenerateMipmapOES
0x009c9458   998 _glGetError
0x009c945c   999 _glGetFloatv
0x009c9460  1000 _glGetIntegerv
0x009c9464  1001 _glGetRenderbufferParameterivOES
0x009c9468  1002 _glGetString
0x009c946c  1003 _glLineWidth
0x009c9470  1004 _glLoadIdentity
0x009c9474  1005 _glMatrixMode
0x009c9478  1006 _glMultMatrixf
0x009c947c  1007 _glOrthof
0x009c9480  1008 _glPixelStorei
0x009c9484  1009 _glPointSizePointerOES
0x009c9488  1010 _glPopMatrix
0x009c948c  1011 _glPushMatrix
0x009c9490  1012 _glReadPixels
0x009c9494  1013 _glRenderbufferStorageMultisampleAPPLE
0x009c9498  1014 _glRenderbufferStorageOES
0x009c949c  1015 _glResolveMultisampleFramebufferAPPLE
0x009c94a0  1016 _glRotatef
0x009c94a4  1017 _glScissor
0x009c94a8  1018 _glTexCoordPointer
0x009c94ac  1019 _glTexEnvi
0x009c94b0  1020 _glTexImage2D
0x009c94b4  1021 _glTexParameteri
0x009c94b8  1022 _glTranslatef
0x009c94bc  1023 _glVertexPointer
0x009c94c0  1024 _glViewport
0x009c94c4   118 _CATransform3DMakeRotation
0x009c94c8   119 _CATransform3DMakeScale
0x009c94cc   120 _CATransform3DMakeTranslation
0x009c94d0   121 _CATransform3DRotate
0x009c94d4   390 _CGPointFromString
0x009c94d8   396 _CGRectFromString
0x009c94dc   412 _CGSizeFromString
0x009c94e0   480 _NSStringFromCGRect
0x009c94e4   481 _NSStringFromCGSize
0x009c94e8   730 _UIApplicationMain
0x009c94ec   737 _UIGraphicsBeginImageContext
0x009c94f0   738 _UIGraphicsEndImageContext
0x009c94f4   739 _UIGraphicsGetCurrentContext
0x009c94f8   740 _UIGraphicsGetImageFromCurrentImageContext
0x009c94fc   741 _UIGraphicsPopContext
0x009c9500   742 _UIGraphicsPushContext
0x009c9504   743 _UIImageJPEGRepresentation
0x009c9508   744 _UIImagePNGRepresentation
0x009c950c   746 _UIImageWriteToSavedPhotosAlbum
0x009c9510   756 _UIRectFill
0x009c9514   757 _UIRectFillUsingBlendMode
0x009c9518   106 _AudioFileClose
0x009c951c   107 _AudioFileGetProperty
0x009c9520   108 _AudioFileOpenURL
0x009c9524   109 _AudioFileReadBytes
0x009c9528   110 _AudioServicesAddSystemSoundCompletion
0x009c952c   111 _AudioServicesCreateSystemSoundID
0x009c9530   112 _AudioServicesPlayAlertSound
0x009c9534   113 _AudioServicesPlaySystemSound
0x009c9538   114 _AudioServicesRemoveSystemSoundCompletion
0x009c953c   115 _AudioSessionGetProperty
0x009c9540   116 _AudioSessionInitialize
0x009c9544   416 _ExtAudioFileDispose
0x009c9548   417 _ExtAudioFileGetProperty
0x009c954c   418 _ExtAudioFileOpenURL
0x009c9550   419 _ExtAudioFileRead
0x009c9554   420 _ExtAudioFileSetProperty
0x009c9558   830 _alBufferData
0x009c955c   831 _alDeleteBuffers
0x009c9560   832 _alDeleteSources
0x009c9564   833 _alGenBuffers
0x009c9568   834 _alGenSources
0x009c956c   835 _alGetError
0x009c9570   836 _alGetListenerf
0x009c9574   837 _alGetSourcef
0x009c9578   838 _alGetSourcefv
0x009c957c   839 _alGetSourcei
0x009c9580   840 _alListenerf
0x009c9584   841 _alSourcePause
0x009c9588   842 _alSourcePlay
0x009c958c   843 _alSourceRewind
0x009c9590   844 _alSourceStop
0x009c9594   845 _alSourcef
0x009c9598   846 _alSourcefv
0x009c959c   847 _alSourcei
0x009c95a0   848 _alcCloseDevice
0x009c95a4   849 _alcCreateContext
0x009c95a8   850 _alcDestroyContext
0x009c95ac   851 _alcGetContextsDevice
0x009c95b0   852 _alcGetCurrentContext
0x009c95b4   853 _alcGetProcAddress
0x009c95b8   854 _alcMakeContextCurrent
0x009c95bc   855 _alcOpenDevice
0x009c95c0   166 _CFHTTPAuthenticationCopyMethod
0x009c95c4   167 _CFHTTPAuthenticationCopyRealm
0x009c95c8   168 _CFHTTPAuthenticationCreateFromResponse
0x009c95cc   169 _CFHTTPAuthenticationIsValid
0x009c95d0   170 _CFHTTPAuthenticationRequiresAccountDomain
0x009c95d4   171 _CFHTTPAuthenticationRequiresUserNameAndPassword
0x009c95d8   172 _CFHTTPMessageApplyCredentialDictionary
0x009c95dc   173 _CFHTTPMessageCopyAllHeaderFields
0x009c95e0   174 _CFHTTPMessageCopyResponseStatusLine
0x009c95e4   175 _CFHTTPMessageCopyVersion
0x009c95e8   176 _CFHTTPMessageCreateRequest
0x009c95ec   177 _CFHTTPMessageGetResponseStatusCode
0x009c95f0   178 _CFHTTPMessageIsHeaderComplete
0x009c95f4   179 _CFHTTPMessageSetHeaderFieldValue
0x009c95f8   183 _CFNetworkCopyProxiesForAutoConfigurationScript
0x009c95fc   184 _CFNetworkCopyProxiesForURL
0x009c9600   185 _CFNetworkCopySystemProxySettings
0x009c9604   195 _CFReadStreamCreateForHTTPRequest
0x009c9608   196 _CFReadStreamCreateForStreamedHTTPRequest
0x009c960c   774 __ZNSt8ios_base4InitC1Ev
0x009c9610   776 __ZSt17__throw_bad_allocv
0x009c9614   777 __ZSt20__throw_length_errorPKc
0x009c9618   778 __ZSt9terminatev
0x009c961c   781 __ZdlPv
0x009c9620   782 __Znwm
0x009c9624   786 ___cxa_guard_acquire
0x009c9628   787 ___cxa_guard_release
0x009c962c   771 __Unwind_SjLj_Register
0x009c9630   772 __Unwind_SjLj_Resume
0x009c9634   773 __Unwind_SjLj_Unregister
0x009c9638   788 ___divdi3
0x009c963c   789 ___divsi3
0x009c9640   791 ___fixdfdi
0x009c9644   792 ___fixunsdfdi
0x009c9648   793 ___floatdidf
0x009c964c   794 ___floatundidf
0x009c9650   795 ___floatundisf
0x009c9654   801 ___modsi3
0x009c9658   811 ___udivdi3
0x009c965c   812 ___udivsi3
0x009c9660   813 ___umoddi3
0x009c9664   814 ___umodsi3
0x009c9668   133 _CFAbsoluteTimeGetCurrent
0x009c966c   134 _CFAbsoluteTimeGetGregorianDate
0x009c9670   135 _CFArrayAppendValue
0x009c9674   136 _CFArrayCreate
0x009c9678   137 _CFArrayCreateMutable
0x009c967c   138 _CFArrayGetCount
0x009c9680   139 _CFArrayGetValueAtIndex
0x009c9684   140 _CFArrayGetValues
0x009c9688   141 _CFArrayRemoveAllValues
0x009c968c   142 _CFBundleGetIdentifier
0x009c9690   143 _CFBundleGetInfoDictionary
0x009c9694   144 _CFBundleGetMainBundle
0x009c9698   145 _CFBundleGetValueForInfoDictionaryKey
0x009c969c   146 _CFBundleGetVersionNumber
0x009c96a0   147 _CFDataCreate
0x009c96a4   148 _CFDataCreateMutable
0x009c96a8   149 _CFDataCreateWithBytesNoCopy
0x009c96ac   150 _CFDataGetBytePtr
0x009c96b0   151 _CFDataGetBytes
0x009c96b4   152 _CFDataGetLength
0x009c96b8   153 _CFDataGetMutableBytePtr
0x009c96bc   154 _CFDataSetLength
0x009c96c0   155 _CFDictionaryAddValue
0x009c96c4   156 _CFDictionaryContainsKey
0x009c96c8   157 _CFDictionaryCreate
0x009c96cc   158 _CFDictionaryCreateMutable
0x009c96d0   159 _CFDictionaryGetCount
0x009c96d4   160 _CFDictionaryGetKeysAndValues
0x009c96d8   161 _CFDictionaryGetValue
0x009c96dc   162 _CFDictionaryGetValueIfPresent
0x009c96e0   163 _CFDictionaryRemoveValue
0x009c96e4   164 _CFDictionarySetValue
0x009c96e8   165 _CFEqual
0x009c96ec   180 _CFHash
0x009c96f0   181 _CFLocaleGetSystem
0x009c96f4   182 _CFMakeCollectable
0x009c96f8   186 _CFNotificationCenterAddObserver
0x009c96fc   187 _CFNotificationCenterGetLocalCenter
0x009c9700   188 _CFNumberCreate
0x009c9704   189 _CFNumberGetType
0x009c9708   190 _CFNumberGetValue
0x009c970c   191 _CFPropertyListCreateFromXMLData
0x009c9710   192 _CFReadStreamClose
0x009c9714   193 _CFReadStreamCopyError
0x009c9718   194 _CFReadStreamCopyProperty
0x009c971c   197 _CFReadStreamGetError
0x009c9720   198 _CFReadStreamGetStatus
0x009c9724   199 _CFReadStreamHasBytesAvailable
0x009c9728   200 _CFReadStreamOpen
0x009c972c   201 _CFReadStreamRead
0x009c9730   202 _CFReadStreamScheduleWithRunLoop
0x009c9734   203 _CFReadStreamSetClient
0x009c9738   204 _CFReadStreamSetProperty
0x009c973c   205 _CFReadStreamUnscheduleFromRunLoop
0x009c9740   206 _CFRelease
0x009c9744   207 _CFRetain
0x009c9748   208 _CFRunLoopAddObserver
0x009c974c   209 _CFRunLoopAddSource
0x009c9750   210 _CFRunLoopAddTimer
0x009c9754   211 _CFRunLoopContainsTimer
0x009c9758   212 _CFRunLoopCopyAllModes
0x009c975c   213 _CFRunLoopGetCurrent
0x009c9760   214 _CFRunLoopGetMain
0x009c9764   215 _CFRunLoopObserverCreate
0x009c9768   216 _CFRunLoopRemoveObserver
0x009c976c   217 _CFRunLoopRemoveSource
0x009c9770   218 _CFRunLoopRemoveTimer
0x009c9774   219 _CFRunLoopRun
0x009c9778   220 _CFRunLoopRunInMode
0x009c977c   221 _CFRunLoopSourceCreate
0x009c9780   222 _CFRunLoopStop
0x009c9784   223 _CFSocketConnectToAddress
0x009c9788   224 _CFSocketCopyAddress
0x009c978c   225 _CFSocketCopyPeerAddress
0x009c9790   226 _CFSocketCreate
0x009c9794   227 _CFSocketCreateRunLoopSource
0x009c9798   228 _CFSocketCreateWithNative
0x009c979c   229 _CFSocketGetNative
0x009c97a0   230 _CFSocketInvalidate
0x009c97a4   231 _CFSocketSetAddress
0x009c97a8   232 _CFSocketSetSocketFlags
0x009c97ac   233 _CFStreamCreatePairWithSocket
0x009c97b0   234 _CFStreamCreatePairWithSocketToHost
0x009c97b4   235 _CFStringAppend
0x009c97b8   236 _CFStringAppendCharacters
0x009c97bc   237 _CFStringAppendFormat
0x009c97c0   238 _CFStringCompare
0x009c97c4   239 _CFStringConvertEncodingToIANACharSetName
0x009c97c8   240 _CFStringConvertEncodingToNSStringEncoding
0x009c97cc   241 _CFStringConvertIANACharSetNameToEncoding
0x009c97d0   242 _CFStringConvertNSStringEncodingToEncoding
0x009c97d4   243 _CFStringCreateArrayBySeparatingStrings
0x009c97d8   244 _CFStringCreateCopy
0x009c97dc   245 _CFStringCreateMutable
0x009c97e0   246 _CFStringCreateMutableCopy
0x009c97e4   247 _CFStringCreateWithBytes
0x009c97e8   248 _CFStringCreateWithBytesNoCopy
0x009c97ec   249 _CFStringCreateWithCString
0x009c97f0   250 _CFStringCreateWithFormat
0x009c97f4   251 _CFStringCreateWithSubstring
0x009c97f8   252 _CFStringFind
0x009c97fc   253 _CFStringGetBytes
0x009c9800   254 _CFStringGetCString
0x009c9804   255 _CFStringGetCStringPtr
0x009c9808   256 _CFStringGetFastestEncoding
0x009c980c   257 _CFStringGetIntValue
0x009c9810   258 _CFStringGetLength
0x009c9814   259 _CFStringGetMaximumSizeForEncoding
0x009c9818   260 _CFStringHasPrefix
0x009c981c   261 _CFStringHasSuffix
0x009c9820   262 _CFStringLowercase
0x009c9824   263 _CFTimeZoneCopySystem
0x009c9828   264 _CFURLCopyPassword
0x009c982c   265 _CFURLCopyPathExtension
0x009c9830   266 _CFURLCopyUserName
0x009c9834   267 _CFURLCreateStringByAddingPercentEscapes
0x009c9838   268 _CFURLCreateStringByReplacingPercentEscapesUsingEncoding
0x009c983c   269 _CFUUIDCreate
0x009c9840   270 _CFUUIDCreateFromUUIDBytes
0x009c9844   271 _CFUUIDCreateString
0x009c9848   272 _CFUUIDGetUUIDBytes
0x009c984c   273 _CFWriteStreamCanAcceptBytes
0x009c9850   274 _CFWriteStreamClose
0x009c9854   275 _CFWriteStreamCopyError
0x009c9858   276 _CFWriteStreamGetError
0x009c985c   277 _CFWriteStreamGetStatus
0x009c9860   278 _CFWriteStreamOpen
0x009c9864   279 _CFWriteStreamScheduleWithRunLoop
0x009c9868   280 _CFWriteStreamSetClient
0x009c986c   281 _CFWriteStreamSetProperty
0x009c9870   282 _CFWriteStreamUnscheduleFromRunLoop
0x009c9874   283 _CFWriteStreamWrite
